106.01,4.062,130.46376
103.98,4.012,128.13322
108.08,4.103,132.59691
104.065,3.996,127.843994
107.365,4.121,132.58066
103.53,4.022,128.10576
105.65,4.051,129.97475
104.705,4.016,128.65636
105.3,4.044,129.62755
106.74,4.092,131.55959
103.04,3.967,126.5664
106.68,4.089,131.46185
102.69,3.932,125.59286
101.945,3.919,124.87908
105.095,4.07,130.09155
103.275,3.988,127.22307
105.755,4.042,129.88116
105.48,4.039,129.5951
103.345,3.947,126.262665
104.505,4.024,128.68071
106.655,4.088,131.38387
104.37,3.997,128.04057
105.09,4.025,129.06754
103.65,3.969,126.97327
104.48,4.013,128.43835
105.945,4.041,129.9321
100.07,3.91,123.56996
103.97,3.991,127.69156
101.245,3.941,124.93522
108.975,4.151,134.17494
107.58,4.094,132.08356
107.995,4.12,132.87447
106.65,4.054,130.63101
108.175,4.126,133.13242
103.11,3.973,126.768265
105.495,4.075,130.46303
106.33,4.045,130.26096
103.25,3.99,127.18695
104.6,4.005,128.35187
103.65,3.979,127.21562
105.445,4.034,129.48909
104.09,4.004,128.00522
106.285,4.082,131.03503
103.875,4.0,127.817055
105.45,4.06,130.08769
107.595,4.117,132.59406
106.745,4.079,131.23083
102.67,3.944,125.86655
104.635,4.004,128.3005
103.59,3.99,127.409805
104.52,4.035,128.9934
103.99,4.003,127.96103
106.82,4.07,131.06981
106.32,4.065,130.69447
104.71,4.042,129.25995
105.64,4.038,129.70518
106.485,4.061,130.70587
103.565,3.976,127.10129
102.96,3.964,126.45945
104.055,4.007,128.09329
105.595,4.058,130.14676
103.28,3.977,126.99458
102.46,3.954,125.9706
103.63,3.984,127.27419
106.19,4.077,130.87769
105.455,4.052,129.92992
104.52,4.029,128.84305
107.12,4.09,131.73444
105.26,4.051,129.75793
107.125,4.073,131.34476
104.565,4.019,128.62411
104.975,4.036,129.24512
103.57,3.989,127.422356
104.8,4.046,129.39496
102.845,3.969,126.499626
109.43,4.151,134.44653
105.945,4.036,129.81717
106.4,4.081,131.14049
105.115,4.036,129.3501
105.315,4.041,129.55974
105.71,4.042,129.81268
104.545,4.035,128.9967
105.96,4.049,130.07945
104.555,4.003,128.27118
105.01,4.013,128.76534
103.295,3.996,127.396095
102.995,3.974,126.69961
104.065,4.005,128.07985
104.99,4.038,129.31134
105.235,4.043,129.55809
101.65,3.939,125.122574
104.095,3.993,127.75991
108.025,4.098,132.42397
101.32,3.916,124.42192
105.02,4.027,129.07195
103.485,3.983,127.20948
104.75,4.041,129.2762
104.455,4.034,128.94202
105.525,4.037,129.59497
105.44,4.057,130.0069
103.305,3.969,126.80736
101.0,3.884,123.51668
103.94,3.982,127.42272
105.765,4.048,129.9581
104.435,4.018,128.55396
107.74,4.117,132.66725
104.45,4.011,128.36221
107.43,4.091,131.88385
104.575,4.024,128.77315
105.965,4.056,130.28764
106.105,4.078,130.86497
102.06,3.965,125.95411
105.2,4.07,130.19492
106.25,4.032,129.8682
104.35,4.015,128.4524
102.185,3.934,125.33808
104.435,4.029,128.80606
104.72,4.04,129.24538
104.685,4.008,128.45781
104.085,4.002,127.970764
102.665,3.942,125.81678
108.17,4.108,132.70544
104.7,4.009,128.43875
103.28,3.958,126.514404
104.18,4.006,128.1682
103.16,3.972,126.7603
104.935,4.047,129.46999
102.28,3.955,125.8643
106.485,4.06,130.64215
103.285,3.989,127.2392
107.435,4.077,131.57481
105.72,4.046,129.88312
106.295,4.062,130.58997
105.515,4.031,129.44193
100.96,3.918,124.2734
106.07,4.031,129.76332
102.68,3.98,126.688385
104.815,4.048,129.43611
103.19,3.992,127.24493
102.515,3.955,126.00764
106.4,4.088,131.23239
103.35,3.987,127.22712
103.395,3.969,126.85952
102.565,3.966,126.28395
102.705,3.955,126.12527
100.24,3.897,123.382744
108.2,4.097,132.54672
106.28,4.076,130.9103
103.36,3.959,126.61128
107.33,4.088,131.79515
104.965,4.049,129.54857
104.49,4.003,128.24854
104.695,4.023,128.81139
103.425,3.994,127.413895
105.32,4.072,130.25735
108.155,4.105,132.6189
103.245,3.975,126.889046
108.835,4.14,133.84676
107.11,4.08,131.49934
105.605,4.049,129.92163
102.66,3.956,126.12263
105.98,4.05,130.1603
102.99,3.984,126.95772
102.84,3.94,125.81761
105.015,4.029,129.12224
105.51,4.031,129.47232
104.335,4.019,128.53288
105.745,4.063,130.28673
106.32,4.063,130.64476
105.885,4.064,130.39333
104.775,4.035,129.10776
101.94,3.924,124.97962
105.94,4.049,130.10406
103.68,4.007,127.85755
108.225,4.115,132.91316
107.43,4.09,131.88496
104.585,4.024,128.77354
107.215,4.125,132.59067
106.47,4.059,130.65567
105.77,4.063,130.32672
104.605,4.006,128.36487
105.065,4.032,129.1936
106.815,4.077,131.21788
105.185,4.07,130.15984
101.4,3.945,125.164314
105.18,4.035,129.34846
106.375,4.05,130.40681
103.42,3.99,127.31402
107.055,4.081,131.44917
103.13,3.982,126.985115
105.67,4.068,130.40048
104.595,4.023,128.77234
105.34,4.038,129.50359
106.765,4.071,131.08759
102.445,3.948,125.80295
105.785,4.006,129.04434
104.31,4.025,128.62692
100.77,3.91,124.00852
106.635,4.06,130.75331
109.47,4.152,134.4776
104.48,4.022,128.64476
102.765,3.953,126.10066
103.275,3.984,127.08614
107.415,4.086,131.82251
106.535,4.064,130.78131
105.825,4.038,129.7797
104.88,4.048,129.47368
104.245,4.003,128.07693
102.585,3.981,126.67251
104.89,4.032,129.11917
104.22,4.015,128.3261
103.975,4.004,127.97154
107.105,4.114,132.25514
105.37,4.043,129.6299
104.075,4.028,128.51906
103.62,3.969,126.97355
104.885,4.024,128.91682
105.205,4.037,129.3828
103.265,3.951,126.33885
105.53,4.054,130.0075
103.13,3.959,126.45702
104.065,3.999,127.89936
104.865,4.016,128.77237
105.765,4.079,130.68579
102.675,3.945,125.87978
104.68,4.03,128.96129
105.085,4.026,129.08524
104.71,4.026,128.85114
103.51,3.989,127.3394
106.66,4.081,131.25511
102.39,3.96,126.07147
104.795,4.029,129.01303
104.815,4.001,128.3725
105.95,4.057,130.30797
104.615,4.03,128.90675
104.555,4.047,129.25133
102.1,3.96,125.885345
103.64,4.011,127.945496
103.675,3.984,127.33464
106.805,4.08,131.27942
106.67,4.078,131.17975
105.595,4.03,129.47772
104.88,4.016,128.78499
102.87,3.958,126.24893
104.215,3.984,127.61704
107.325,4.101,132.08598
105.16,4.05,129.71307
105.065,3.995,128.3987
106.455,4.083,131.15375
104.32,3.999,128.07033
104.96,4.005,128.55925
106.54,4.069,130.90285
103.95,4.0,127.833305
101.945,3.944,125.447075
104.99,4.047,129.5137
106.745,4.089,131.47902
104.995,4.035,129.2796
104.21,3.99,127.743835
103.155,3.982,126.995995
105.525,4.049,129.8757
103.25,3.979,126.96405
103.66,3.98,127.25592
103.205,3.97,126.72285
103.595,3.988,127.3499
104.9,4.027,129.01796
104.705,4.049,129.40134
107.45,4.087,131.80908
105.635,4.054,130.05038
101.995,3.958,125.77059
102.63,3.968,126.33559
103.855,3.999,127.80872
103.02,3.99,127.082565
105.99,4.075,130.71136
101.64,3.943,125.23913
104.955,4.054,129.6505
103.4,4.015,127.84925
103.01,3.964,126.4676
104.765,4.008,128.50113
103.14,3.956,126.36324
104.735,4.004,128.41917
105.37,4.048,129.74632
109.55,4.126,133.92603
104.315,4.001,128.07616
105.59,4.025,129.34488
103.945,3.978,127.40825
104.585,4.012,128.49754
106.075,4.052,130.22354
105.08,4.051,129.66891
103.08,3.989,127.12316
106.245,4.057,130.46884
106.275,4.07,130.78719
105.895,4.06,130.34854
102.615,3.941,125.75486
104.72,4.007,128.45256
102.99,3.962,126.44115
106.135,4.071,130.73367
107.56,4.104,132.2784
105.575,4.045,129.78598
105.505,4.027,129.40193
101.68,3.945,125.304535
103.905,3.997,127.79275
105.07,4.031,129.19936
103.145,3.976,126.8653
105.45,4.025,129.25081
103.62,4.002,127.69374
102.01,3.944,125.44733
103.77,3.997,127.663445
101.75,3.946,125.343666
106.81,4.06,130.82605
103.27,3.979,127.00516
102.435,3.96,126.08332
102.88,3.955,126.2436
106.355,4.065,130.71469
102.88,3.962,126.34547
105.365,4.022,129.17027
106.37,4.062,130.61743
101.925,3.928,125.05128
105.655,4.075,130.5039
106.99,4.078,131.345
105.48,4.039,129.60416
105.51,4.035,129.52536
106.235,4.073,130.82564
103.59,3.995,127.53024
105.64,4.077,130.59894
108.26,4.116,132.967
105.485,4.033,129.46872
104.835,4.022,128.85191
104.415,4.028,128.77757
104.755,4.02,128.77065
103.17,3.97,126.72126
104.46,3.992,127.95961
107.42,4.089,131.85048
105.64,4.068,130.34595
103.475,3.995,127.47348
107.055,4.073,131.30377
109.07,4.166,134.57945
104.25,4.011,128.29228
105.36,4.056,129.91255
106.995,4.086,131.52972
105.21,4.022,129.09108
104.59,4.036,129.02162
104.565,4.02,128.68173
103.695,4.002,127.77705
106.485,4.082,131.16872
104.18,4.005,128.11557
101.53,3.939,125.110886
105.675,4.055,130.09132
106.15,4.062,130.52684
103.145,3.962,126.57296
102.99,3.972,126.686745
105.86,4.082,130.80537
105.395,4.055,129.95572
104.49,4.016,128.56989
103.67,3.996,127.63675
104.34,4.031,128.80527
103.81,4.01,127.98946
109.27,4.153,134.38713
105.075,4.039,129.39742
104.21,4.024,128.56978
104.16,4.03,128.65083
101.665,3.903,124.35461
102.78,3.973,126.589226
105.85,4.049,130.02647
106.04,4.06,130.40703
105.175,4.028,129.18228
104.17,3.997,127.91463
104.195,4.012,128.2579
102.21,3.951,125.75219
105.315,4.041,129.54707
103.21,3.984,127.04589
104.205,4.023,128.51701
101.395,3.918,124.54906
103.35,3.993,127.340775
102.805,3.963,126.35477
100.875,3.93,124.47004
105.82,4.064,130.34619
104.81,4.014,128.6081
106.835,4.084,131.43933
105.35,4.027,129.2864
103.35,3.982,127.0775
104.665,4.022,128.73833
107.44,4.095,131.98032
103.65,4.013,128.0092
103.245,3.957,126.43369
102.14,3.936,125.36967
104.86,4.032,129.12128
104.76,4.03,129.0328
104.745,4.041,129.25298
104.2,4.03,128.66466
102.66,3.941,125.788506
104.55,4.011,128.44466
107.43,4.081,131.69301
104.325,4.017,128.46863
106.165,4.044,130.12529
103.605,3.981,127.23319
104.47,4.012,128.42397
105.535,4.045,129.77586
108.765,4.124,133.44649
107.885,4.096,132.26607
108.015,4.133,133.2346
104.235,4.029,128.70587
106.845,4.095,131.6917
104.54,4.002,128.18938
106.97,4.088,131.5731
103.97,3.995,127.7456
104.365,4.037,128.9219
104.94,4.01,128.6503
105.825,4.062,130.35323
101.47,3.928,124.78963
105.63,4.047,129.90399
105.745,4.047,129.94125
104.845,4.016,128.72865
107.12,4.1,131.96353
107.31,4.116,132.40874
105.185,4.041,129.50969
105.155,4.046,129.606
105.205,4.03,129.2655
105.175,4.027,129.15396
104.275,4.048,129.10994
107.47,4.099,132.11752
103.0,4.004,127.43618
105.14,4.044,129.54086
107.375,4.111,132.36736
104.75,4.002,128.3231
105.32,4.027,129.25356
106.15,4.086,131.0394
101.215,3.905,124.17016
105.14,4.019,128.93758
108.23,4.133,133.35078
105.225,4.025,129.14584
106.71,4.105,131.81668
103.805,3.988,127.50466
106.32,4.098,131.43735
106.695,4.081,131.247
106.915,4.094,131.68411
104.275,4.018,128.41582
101.79,3.943,125.30681
105.875,4.058,130.26923
106.235,4.07,130.75171
105.305,4.06,129.99738
104.98,4.015,128.78752
106.7,4.104,131.7709
103.84,3.994,127.62901
103.96,4.002,127.89813
103.135,3.974,126.830635
108.93,4.13,133.66708
105.705,4.052,130.04959
103.33,3.976,126.949066
102.65,3.982,126.69195
107.825,4.131,133.0531
103.145,3.99,127.17779
102.515,3.972,126.433655
107.94,4.101,132.42009
103.415,3.979,127.05971
104.54,4.01,128.4296
103.47,3.986,127.258484
105.59,4.051,129.95648
101.75,3.922,124.81849
103.425,3.974,126.96569
103.445,3.977,127.05344
101.98,3.905,124.58543
106.79,4.095,131.62885
104.125,3.978,127.47322
103.165,3.951,126.29963
102.74,3.986,126.83889
105.84,4.058,130.2795
105.72,4.056,130.15486
103.655,3.982,127.291405
104.04,3.991,127.69673
103.235,3.955,126.43778
102.635,3.955,126.12756
106.805,4.095,131.61649
104.245,4.024,128.56953
103.82,4.021,128.26808
104.615,4.005,128.38881
105.755,4.064,130.36354
106.36,4.072,130.87564
104.485,4.018,128.59529
103.535,3.998,127.609314
104.715,4.035,129.13803
104.23,4.03,128.67542
103.44,3.969,126.8662
104.5,4.043,129.15796
105.535,4.045,129.7425
103.955,4.014,128.19
104.48,3.994,128.01302
103.015,3.975,126.77441
101.87,3.93,125.10176
103.8,3.979,127.30866
103.84,3.976,127.234314
104.615,4.027,128.86418
107.79,4.11,132.57494
106.565,4.066,130.82054
103.89,3.976,127.307594
102.835,3.975,126.62081
101.735,3.945,125.3654
104.16,4.018,128.38376
104.94,4.048,129.5034
103.085,3.969,126.65459
104.275,4.038,128.87181
105.645,4.041,129.74974
106.345,4.044,130.21336
102.09,3.937,125.36526
101.69,3.903,124.33119
106.175,4.045,130.11852
104.295,3.996,127.957985
102.215,3.95,125.76144
103.6,3.99,127.40219
104.92,4.021,128.89247
104.86,4.023,128.91414
105.64,4.036,129.6535
104.335,3.994,127.933014
107.05,4.074,131.29587
105.805,4.057,130.22438
103.705,3.983,127.30822
102.025,3.914,124.75654
104.08,4.001,127.943504
106.115,4.068,130.64671
105.495,4.025,129.29924
105.095,4.043,129.47742
106.345,4.081,131.09059
105.405,4.022,129.20322
106.1,4.061,130.48132
104.625,4.014,128.50848
105.175,4.033,129.26982
106.185,4.09,131.16042
103.65,3.987,127.367874
103.015,3.972,126.681
105.83,4.035,129.72821
103.29,3.989,127.24111
103.85,3.992,127.58595
107.485,4.099,132.12822
106.57,4.064,130.80826
105.195,3.993,128.40216
106.335,4.082,131.07364
106.435,4.052,130.41531
104.87,4.056,129.65959
103.35,3.988,127.23816
104.045,4.008,128.06642
103.58,3.992,127.478905
104.425,4.052,129.28253
102.88,3.954,126.19994
104.41,4.01,128.32164
106.425,4.1,131.57492
102.535,3.943,125.78813
106.605,4.068,130.90154
106.755,4.081,131.31902
106.62,4.073,131.02199
104.605,4.031,128.90988
106.035,4.084,130.99385
